KL5532,10619.031717271137,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,20471.03867165752,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,1372.1220758271693,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,2761.289146385111,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,4176.023709039211,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,6204.378082001113,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,11633.208903752087,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,2701.631664827408,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,8641.812328501552,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,5360.650842827886,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,15792.187618060527,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,6715.727923924283,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,21800.548260657757,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,997.132191750179,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,8283.867439155332,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,10593.46422517498,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,9050.892202040086,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,14590.51548954108,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,13124.645942694662,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,10866.184140867335,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,7960.0125392706595,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,15349.017755060448,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,16959.76975711843,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,23351.642781158036,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,14351.885563310267,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,13780.878239829395,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,14650.172971098784,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,13601.905795156288,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,28575.933666139743,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,13337.708376829316,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,14590.51548954108,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,14650.172971098784,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,32121.29257014038,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,15187.09030511811,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,12323.531190348365,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,16295.01496261831,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,12834.881032271534,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,16388.762433637556,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,8062.282507655294,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,5360.650842827886,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,23684.020178408096,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,5036.795942943211,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,9434.404583482463,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,17138.742201791538,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,13550.77081096397,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,8207.164962866858,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,5036.795942943211,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,2045.3993676926748,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,1713.0219704426152,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,9894.619441213315,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,8181.597470770699,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,6894.700368597391,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,9613.377028155572,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,4806.688514077786,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,1457.3470494810306,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,2181.7593255388533,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,5897.568176847212,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,14181.435616002544,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,7712.860115674462,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,19414.248998349638,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,14181.435616002544,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,9025.324709943927,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,13030.898471675417,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,6306.648050385747,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,14743.920442118031,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,13849.058218752487,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,10440.059272598026,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,4048.186248558419,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,10440.059272598026,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,13985.418176598663,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,15033.68535254116,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,2940.26159105822,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,4585.103582577746,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,2940.26159105822,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,4320.906164250776,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,19039.25911427265,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,4832.256006173945,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,4440.2211273661815,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,11709.911380040563,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,16738.184825618388,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,16738.184825618388,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,13976.89567923328,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,25013.529767408334,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,4320.906164250776,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,14547.903002714149,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,25013.529767408334,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,12280.918703521435,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,13993.940673964049,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,16465.46490992603,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,8300.912433886104,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,4917.480979827806,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,22064.745678984727,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,12468.413645559931,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,5531.100790135608,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,2829.4691253082,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,5445.875816481746,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,28686.72613188976,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,14249.615594925635,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,18468.25179079178,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,1031.2221812117236,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,16516.59989411835,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,5931.658166308756,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,26308.94936694703,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,4636.238566770063,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,5531.100790135608,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,9170.207165155492,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,3102.1890410005567,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,4158.978714308439,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,4141.933719577666,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,12971.240990117712,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,8147.507481309155,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,5829.388197924122,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,7056.627818539728,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,3059.576554173626,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,1960.1743940388135,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,3255.5939935775073,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,4397.608640539251,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,10440.059272598026,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,5565.190779597152,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,9170.207165155492,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,6204.378082001113,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,7491.275184174421,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,25942.481980235425,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,3553.8814013660226,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,7465.707692078263,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,5548.14578486638,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,10218.474341097988,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,2249.9393044619424,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,12425.801158733,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,9511.107059770937,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,7900.355057712956,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,7491.275184174421,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,11778.091358963653,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,9127.594678328562,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,11258.219019675096,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,9442.927080847849,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,26692.461748389407,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,3110.711538365943,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,9442.927080847849,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,3102.1890410005567,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,9604.854530790186,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,3102.1890410005567,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,13414.410853117792,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,1397.6895679233278,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,26692.461748389407,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,35803.011431987194,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,27135.631611389486,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,33945.10700633302,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,21059.090989869164,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,9792.34947282868,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,16934.202265022268,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,12366.143677175296,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,5070.885932404756,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,10107.68187534797,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,31942.320125467268,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,9962.799420136404,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,32121.29257014038,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,4627.716069404677,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,4610.671074673904,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,9536.674551867096,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,10465.626764694187,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,23922.650104638906,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,33868.404530044536,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,32121.29257014038,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,26692.461748389407,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,33655.34209590989,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,31379.835299351784,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,30416.793097063153,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,11812.181348425198,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,2232.89430973117,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,4610.671074673904,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,2556.7492096158435,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,13082.033455867731,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,3238.5489988467352,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,6187.333087270341,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,11812.181348425198,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,3238.5489988467352,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,32121.29257014038,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,16934.202265022268,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,12425.801158733,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,11565.028924829,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,10261.086827924919,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,10261.086827924919,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,18008.036933060925,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,3545.358904000636,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,4014.0962590968743,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,19857.418861349717,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,5377.695837558657,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,39024.51543610316,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,43618.141516046286,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,4354.99615371232,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,5190.200895520163,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,4389.086143173865,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,8914.532244193908,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,9494.062065040165,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,5352.128345462499,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,32308.787512178875,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,5718.595732174103,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,12996.808482213872,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,4687.37355096238,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,4065.231243289191,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,8011.147523462976,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,8011.147523462976,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,3349.341464596755,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,19874.463856080492,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,3553.8814013660226,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,1176.104636423288,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,1176.104636423288,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,10431.536775232642,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,6085.063118885708,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,6587.89046344349,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,19414.248998349638,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,14351.885563310267,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,32982.06480404438,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,16295.01496261831,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,28422.52871356279,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,20223.88624806132,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,14343.36306594488,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,27536.188987562633,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,1278.3746048079217,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,21621.575815984652,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,32982.06480404438,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,6187.333087270341,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,4346.473656346934,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,6485.620495058856,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,1977.2193887695855,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,13934.283192406348,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,417.6023709039211,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,17863.15447784936,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,14795.055426310348,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,1423.257060019486,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,13695.653266175534,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,17829.064488387816,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,20564.786142676767,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,17829.064488387816,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,6136.198103078024,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,4167.501211673825,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,7559.45516309751,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,6707.205426558896,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,6460.053002962697,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,9246.909641443968,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,8215.687460232244,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,5675.983245347173,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,9298.044625636283,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,20079.003792849755,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,5675.983245347173,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,29334.435931659107,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,7031.0603264435695,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,10073.591885886422,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,13993.940673964049,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,17496.687091137755,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,29530.453371062995,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,15178.567807752725,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,5070.885932404756,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,4176.023709039211,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,15178.567807752725,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,8241.254952328401,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,24314.684983446674,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,6732.772918655054,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,13832.013224021714,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,27041.884140370235,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,4755.553529885468,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,22908.47291815796,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,14317.795573848724,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,4499.878608923885,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,12826.358534906149,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,27408.351527081843,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,20019.34631129205,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,25354.42966202378,kg,GHG Protocol,US,Air Travel,fuel_combustion
CPT8810,11957.063803636762,kg,GHG Protocol,US,Air Travel,fuel_combustion
KL5532,11965.586301002148,kg,GHG Protocol,US,Air Travel,fuel_combustion
AF2228,11897.40632207906,kg,GHG Protocol,US,Air Travel,fuel_combustion
QR9060,27041.884140370235,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA578,11897.40632207906,kg,GHG Protocol,US,Air Travel,fuel_combustion
nan,3204.4590093851907,kg,GHG Protocol,US,Air Travel,fuel_combustion
1I607,3204.4590093851907,kg,GHG Protocol,US,Air Travel,fuel_combustion
UA6973,17990.99193833015,kg,GHG Protocol,US,Air Travel,fuel_combustion
5Y7832,24826.03482536984,kg,GHG Protocol,US,Air Travel,fuel_combustion
AS4212,2693.1091674620216,kg,GHG Protocol,US,Air Travel,fuel_combustion
